==PROF== Connected to process 1939893 (/hkfs/work/workspace/scratch/xt8786-roughBoundaryLayer/optimiseBlockRefinement/moby-2to1-code/build_gpu/moby_solve)
      __. - ~ ~ ~ - .
_   ,//           __  ' ,
 \  ||       __--  --    ,   ~~~~
 , \|____---    o       ~~~    ~~~~
,    _            __/   ~~ ,  ~~~               mobyDiff
,       ---/ / __--   ~~   ,~~                  commit: 7aa1c7b
 ,          /       ~~   ~~
  ,         ~~~ ~~~     ~~,
    ,    ~~~           , '
      ' - , _ _ _ ,  '


 reading input data...
MPI Cartesian dimensions: 1 1 1
 gpu binding (this node): 0->dev0   MOBY_GPU_ORDER unset (devices used in index order)
 initialising grid...
 block refinement:          448 leaves,          256 refined
 OpenMP target devices available:            4
 initialising fields...
 initialising pressure solver...
 initialising IBM...
 initialising body force...
 trip forcing: amp= 3.000E-02 x0= 1.500E+01 ts= 4.000E+00 nmodes=24
 warning: boundaryLayer stats assume a single level; refinement ignored
 main loop starting...
iteration time L2_div global_div Linf_vel CFL Peclet wall_seconds_per_step
         6   6.00000000E-03   3.02190577E-06   1.12721550E-01   1.00000957E+00   6.73338691E-03   2.09364619E-02   2.16362067E+00
 main loop ended...
timing: nsteps 6 loop_seconds   1.29808872E+01 seconds_per_step   2.16348120E+00
 current time step:             6    field filename: overhead_6.h5
==PROF== Disconnected from process 1939893
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","c2clink__enabled_mask","c2clink__present","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_cluster_launch","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_confidential_computing_mode","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_deferred_mapping_cuda_array_supported","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_dma_buf_supported","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_fabric_supported","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_numa_id","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_ipc_event_supported","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_limits_num_tpcs","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_mem_sync_domain_count","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_mps_enabled","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multicast_supported","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_numa_config","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_tensor_map_access_supported","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_unified_function_pointers","device__attribute_virtual_address_management_supported","device__attribute_warp_size","dram__bytes_read.avg","dram__bytes_read.max","dram__bytes_read.min","dram__bytes_read.sum","dram__bytes_write.avg","dram__bytes_write.max","dram__bytes_write.min","dram__bytes_write.sum","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","gpu__dram_throughput.max.pct_of_peak_sustained_elapsed","gpu__dram_throughput.min.pct_of_peak_sustained_elapsed","gpu__dram_throughput.sum.pct_of_peak_sustained_elapsed","gpu__time_duration.sum","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_st.ratio","launch__barrier_count","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__context_id","launch__device_id","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__kernel_name","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_block_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__sm_count","launch__stack_size","launch__stream_id","launch__thread_count","launch__tpc_count","launch__tpc_enabled","launch__uses_cdp","launch__uses_green_context","launch__uses_vgpu","launch__waves_per_multiprocessor","lts__t_sector_hit_rate.pct","numa__cpu_affinity","numa__dev_display_name_all","numa__id_cpu","numa__id_memory","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","sm__throughput.avg.pct_of_peak_sustained_elapsed","sm__throughput.max.pct_of_peak_sustained_elapsed","sm__throughput.min.pct_of_peak_sustained_elapsed","sm__throughput.sum.pct_of_peak_sustained_elapsed","sm__warps_active.avg.pct_of_peak_sustained_active","sm__warps_active.max.pct_of_peak_sustained_active","sm__warps_active.min.pct_of_peak_sustained_active","sm__warps_active.sum.pct_of_peak_sustained_active","smsp__maximum_warps_avg_per_active_cycle"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","byte","byte","byte","byte","byte","byte","byte","byte","%","%","%","%","ns","sector","sector","","block","block","block","","","","","","","","","","","block","block","block","block","","","","register/thread","register/thread","byte","byte/block","byte/block","byte/block","byte/block","byte/block","SM","","","thread","","","","","","","%","","","","","","","","","","","","","","","","","","","","","","","","byte","byte","byte","byte","byte","byte","byte","byte","pass","pass","warp","%","%","%","%","%","%","%","%","%","warp"
"0","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_compute_rdenom__F1L493_6_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","39,291,497.60","39,389,184","39,192,960","1,571,659,904","12,409,619.20","12,440,064","12,368,128","496,384,768","39.78","39.88","39.68","39.78","3,342,432","2.77","9","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","6","32","16","1,006","5,792","772","80","80","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","730.07","55.74","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","24","37.50","49.58","50.12","48.97","49.58","35.01","35.27","34.69","35.01","6"
"1","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_compute_phi__F1L543_10_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","51,796,787.20","51,880,960","51,710,592","2,071,871,488","14,938,745.60","14,974,208","14,890,368","597,549,824","62.34","62.45","62.21","62.34","2,753,568","2.89","9","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","6","32","16","1,006","5,792","772","80","80","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","730.07","51.37","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","24","37.50","52.45","53.02","51.58","52.45","35.01","35.31","34.61","35.01","6"
"2","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_apply__F1L594_14_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","25,052,432","25,128,960","24,995,328","1,002,097,280","13,812,988.80","13,873,920","13,759,744","552,519,552","64.84","65.07","64.66","64.84","1,541,728","1.90","9","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","8","32","16","1,746","5,792","848","59","64","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","547.56","49.89","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","32","50","66.22","66.88","65.45","66.22","45.47","46.00","44.79","45.47","8"
"3","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_apply__F1L629_16_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","87,733,168","87,832,960","87,645,696","3,509,326,720","41,561,475.20","41,660,416","41,474,432","1,662,459,008","62.03","62.13","61.95","62.03","5,360,800","2.36","8.97","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","8","32","16","1,746","5,792","848","64","64","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","547.56","51.56","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","32","50","40.60","41.81","39.43","40.60","46.04","46.27","45.78","46.04","8"
"4","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_compute_phi__F1L543_10_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","51,797,408","51,880,704","51,712,000","2,071,896,320","14,938,867.20","14,975,488","14,888,960","597,554,688","62.31","62.42","62.18","62.31","2,754,816","2.89","9","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","6","32","16","1,006","5,792","772","80","80","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","730.07","51.38","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","24","37.50","52.43","53.02","51.56","52.43","35.01","35.30","34.60","35.01","6"
"5","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_apply__F1L594_14_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","25,056,582.40","25,132,928","24,999,424","1,002,263,296","13,818,684.80","13,874,944","13,751,296","552,747,392","64.85","65.07","64.64","64.85","1,541,952","1.90","9","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","8","32","16","1,746","5,792","848","59","64","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","547.56","49.91","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","32","50","66.23","66.90","65.45","66.23","45.47","46.00","44.80","45.47","8"
"6","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_apply__F1L629_16_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","87,736,204.80","87,834,752","87,647,872","3,509,448,192","41,559,571.20","41,652,224","41,478,656","1,662,382,848","62.13","62.22","62.05","62.13","5,352,864","2.36","8.97","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","8","32","16","1,746","5,792","848","64","64","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","547.56","51.58","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","32","50","40.61","41.76","39.53","40.61","46.04","46.28","45.81","46.04","8"
"7","1939893","moby_solve","127.0.0.1","nvkernel_pressure_solver_jacobi_compute_phi__F1L543_10_","1","16","(128, 1, 1)","(473088, 1, 1)","0","8.0","0","0","368","5","0","1","1","1","0","1","0","1","0","368","1,410,000","0","8","0","0","1","1","1","No-CC","1","1","1","0","0","NVIDIA A100-SXM4-40GB","1","1","5,120","10","1","1","5,120","1","1","1","0","1","548,409,566","8,368","16,000","16","3","3","16,000","16","161","340,660,446","1","1","0","0","0","0","1","368","0","1","1","41,943,040","80","32","54","1","1","134,213,632","1,024","1,024","64","32","1,410,000","2,147,483,647","65,535","65,535","4","1","1,215,000","26,214,400","2,147,483,647","65,536","65,536","255","49,152","166,912","167,936","1,024","2,048","64","16","2,048","32,768","32,768","65,536","32,768","2,048","32,768","131,072","16,384","16,384","16,384","2,046","32,768","32,768","2,048","32,768","268,435,456","32,768","131,072","32,768","32,768","65,536","32,768","2,048","32,768","65,000","2,097,120","131,072","32,768","32,768","131,072","16,384","32,768","16,384","8,192","16,384","8,192","2,046","32,768","32,768","1","1,215,000","1","9","0","0","0","0","108","8","4","1","0","1","0","49","0","0","1","15","1,024","8","2","1","1","512","0","0","512","32","65,536","42,405,855,232","1","0","1","32","51,797,443.20","51,882,624","51,712,000","2,071,897,728","14,938,550.40","14,978,688","14,888,064","597,542,016","62.33","62.45","62.20","62.33","2,753,824","2.89","9","0","128","1","1","128","1","0","CachePreferNone","1","473,088","1","1","473,088","","32","6","32","16","1,006","5,792","772","80","80","32,768","1,024","1,024","1,024","0","0","108","1,024","16","60,555,264","54","all","0","0","0","730.07","51.37","4","4","4","4","1,258,291,200,000","6","24","6","4","6","14","6","4","16,380","6","0","48","6","6","6","0","0","0","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","11,239,702,936","11,239,702,936","11,239,702,936","78,677,920,552","7","1","24","37.50","52.43","53.03","51.71","52.43","35.01","35.32","34.61","35.01","6"
