# NACA0012 Re=4.00e+05 cf vs x/c (upper block, then lower)
# upper
0.306799 +5.620380e-03
0.313187 +5.552456e-03
0.320327 +5.415475e-03
0.326788 +5.462169e-03
0.334007 +5.350264e-03
0.340537 +5.338122e-03
0.347098 +5.234960e-03
0.354422 +5.207601e-03
0.361042 +5.153879e-03
0.367690 +5.110203e-03
0.374362 +5.065971e-03
0.381059 +5.005507e-03
0.388526 +4.926736e-03
0.395269 +4.850021e-03
0.402032 +4.824283e-03
0.408813 +4.749929e-03
0.415612 +4.715858e-03
0.422427 +4.698713e-03
0.429257 +4.645170e-03
0.435339 +4.546905e-03
0.442193 +4.477974e-03
0.449059 +4.450024e-03
0.455934 +4.402483e-03
0.462817 +4.365445e-03
0.469708 +4.310611e-03
0.476604 +4.279814e-03
0.483505 +4.244773e-03
0.490409 +4.220357e-03
0.496547 +4.125983e-03
0.503453 +4.132911e-03
0.510359 +4.085727e-03
0.517262 +4.056589e-03
0.524163 +4.030225e-03
0.531058 +3.999858e-03
0.537183 +3.938542e-03
0.544066 +3.905327e-03
0.550941 +3.905464e-03
0.557807 +3.855051e-03
0.564661 +3.815701e-03
0.571503 +3.799684e-03
0.578331 +3.763619e-03
0.585144 +3.750303e-03
0.591941 +3.694632e-03
0.598721 +3.642697e-03
0.605482 +3.636196e-03
0.612222 +3.623758e-03
0.618941 +3.583560e-03
0.625638 +3.550316e-03
0.632310 +3.539948e-03
0.638958 +3.505342e-03
0.645578 +3.501651e-03
0.652902 +3.440877e-03
0.659463 +3.447335e-03
0.665993 +3.411280e-03
0.673212 +3.411022e-03
0.679673 +3.381001e-03
0.686813 +3.332833e-03
0.693201 +3.323746e-03
0.700256 +3.331787e-03
0.706565 +3.317292e-03
0.713528 +3.274136e-03
0.720442 +3.237517e-03
0.727303 +3.221726e-03
0.734111 +3.175703e-03
0.740863 +3.154599e-03
0.747559 +3.160319e-03
0.754197 +3.107536e-03
0.760775 +3.083066e-03
0.767939 +3.076460e-03
0.774386 +3.055424e-03
0.781403 +3.033432e-03
0.787713 +3.018941e-03
0.794575 +2.951142e-03
0.801353 +2.921441e-03
0.808046 +2.915629e-03
0.814650 +2.907257e-03
0.821753 +2.872892e-03
0.828168 +2.835956e-03
0.835059 +2.828701e-03
0.841837 +2.785303e-03
0.848499 +2.766192e-03
0.855582 +2.735489e-03
0.861995 +2.701874e-03
0.868804 +2.636699e-03
0.875466 +2.640778e-03
0.882474 +2.622474e-03
0.889304 +2.550212e-03
0.895955 +2.529307e-03
0.902424 +2.479561e-03
0.909148 +2.451996e-03
0.916081 +2.395992e-03
0.922763 +2.351714e-03
0.929584 +2.293434e-03
0.936112 +2.256395e-03
0.943057 +2.176124e-03
0.949625 +2.102147e-03
0.956439 +2.024237e-03
0.963070 +1.941462e-03
0.969963 +1.825306e-03
0.976630 +1.700403e-03
0.983276 +1.604799e-03
0.989929 +1.434565e-03
0.996691 +1.248009e-03
